_id,opportunityId,currentOpportunityStatus.name,currentOpportunityStatus.updatedAt,updated_at,factFindSent.date[0],updatedAt,deletedAt,assignedUserId[0],assignee[0].name,assignee[0].avatar,assignee[0].email,opportunityName,created_at,opportunityStatusHistory[0].oldStatus,opportunityStatusHistory[1].oldStatus,opportunityStatusHistory[2].oldStatus,opportunityStatusHistory[3].oldStatus,opportunityStatusHistory[4].oldStatus,opportunityStatusHistory[5].oldStatus,opportunityStatusHistory[6].oldStatus,opportunityStatusHistory[7].oldStatus,opportunityStatusHistory[8].oldStatus,opportunityStatusHistory[9].oldStatus,opportunityStatusHistory[10].oldStatus,opportunityStatusHistory[11].oldStatus,opportunityStatusHistory[12].oldStatus,opportunityStatusHistory[13].oldStatus,opportunityStatusHistory[14].oldStatus,opportunityStatusHistory[0].newStatus,opportunityStatusHistory[1].newStatus,opportunityStatusHistory[2].newStatus,opportunityStatusHistory[3].newStatus,opportunityStatusHistory[4].newStatus,opportunityStatusHistory[5].newStatus,opportunityStatusHistory[6].newStatus,opportunityStatusHistory[7].newStatus,opportunityStatusHistory[8].newStatus,opportunityStatusHistory[9].newStatus,opportunityStatusHistory[10].newStatus,opportunityStatusHistory[11].newStatus,opportunityStatusHistory[12].newStatus,opportunityStatusHistory[13].newStatus,opportunityStatusHistory[14].newStatus,opportunityStatusHistory[0].updateDate,opportunityStatusHistory[1].updateDate,opportunityStatusHistory[2].updateDate,opportunityStatusHistory[3].updateDate,opportunityStatusHistory[4].updateDate,opportunityStatusHistory[5].updateDate,opportunityStatusHistory[6].updateDate,opportunityStatusHistory[7].updateDate,opportunityStatusHistory[8].updateDate,opportunityStatusHistory[9].updateDate,opportunityStatusHistory[10].updateDate,opportunityStatusHistory[11].updateDate,opportunityStatusHistory[12].updateDate,opportunityStatusHistory[13].updateDate,opportunityStatusHistory[14].updateDate,opportunityStatusHistory[0].daysInOldStatus,opportunityStatusHistory[1].daysInOldStatus,opportunityStatusHistory[2].daysInOldStatus,opportunityStatusHistory[3].daysInOldStatus,opportunityStatusHistory[4].daysInOldStatus,opportunityStatusHistory[5].daysInOldStatus,opportunityStatusHistory[6].daysInOldStatus,opportunityStatusHistory[7].daysInOldStatus,opportunityStatusHistory[8].daysInOldStatus,opportunityStatusHistory[9].daysInOldStatus,opportunityStatusHistory[10].daysInOldStatus,opportunityStatusHistory[11].daysInOldStatus,opportunityStatusHistory[12].daysInOldStatus,opportunityStatusHistory[13].daysInOldStatus,opportunityStatusHistory[14].daysInOldStatus,opportunityStatusHistory[4].data.eventMeta.device,opportunityStatusHistory[0].data.eventMeta.device,opportunityStatusHistory[4].data.eventMeta.platform,opportunityStatusHistory[0].data.eventMeta.platform,opportunityStatusHistory[4].data.eventMeta.browser,opportunityStatusHistory[0].data.eventMeta.browser,broker.name,broker.avatar,broker.email,broker.phoneNo,brokerId,leadSourceId,loanAmount,opportunityInfo.emailAddress,opportunityInfo.fullName,createdAt,lcr.ffSent,opportunityStatusHistory[1].data.userAgentInfo.device,opportunityStatusHistory[2].data.userAgentInfo.device,opportunityStatusHistory[3].data.userAgentInfo.device,opportunityStatusHistory[4].data.userAgentInfo.device,opportunityStatusHistory[5].data.userAgentInfo.device,opportunityStatusHistory[6].data.userAgentInfo.device,opportunityStatusHistory[7].data.userAgentInfo.device,opportunityStatusHistory[0].data.userAgentInfo.device,opportunityStatusHistory[8].data.userAgentInfo.device,opportunityStatusHistory[12].data.userAgentInfo.device,opportunityStatusHistory[1].data.userAgentInfo.platform,opportunityStatusHistory[2].data.userAgentInfo.platform,opportunityStatusHistory[3].data.userAgentInfo.platform,opportunityStatusHistory[4].data.userAgentInfo.platform,opportunityStatusHistory[5].data.userAgentInfo.platform,opportunityStatusHistory[6].data.userAgentInfo.platform,opportunityStatusHistory[7].data.userAgentInfo.platform,opportunityStatusHistory[0].data.userAgentInfo.platform,opportunityStatusHistory[8].data.userAgentInfo.platform,opportunityStatusHistory[12].data.userAgentInfo.platform,opportunityStatusHistory[1].data.userAgentInfo.browser,opportunityStatusHistory[2].data.userAgentInfo.browser,opportunityStatusHistory[3].data.userAgentInfo.browser,opportunityStatusHistory[4].data.userAgentInfo.browser,opportunityStatusHistory[5].data.userAgentInfo.browser,opportunityStatusHistory[6].data.userAgentInfo.browser,opportunityStatusHistory[7].data.userAgentInfo.browser,opportunityStatusHistory[0].data.userAgentInfo.browser,opportunityStatusHistory[8].data.userAgentInfo.browser,opportunityStatusHistory[12].data.userAgentInfo.browser,currentOpportunityStatus.data.userAgentInfo.device,currentOpportunityStatus.data.userAgentInfo.platform,currentOpportunityStatus.data.userAgentInfo.browser,lcr.ffReceived,followUpEmailClickInfo.userAgentInfo.device,followUpEmailClickInfo.userAgentInfo.platform,followUpEmailClickInfo.userAgentInfo.browser,followUpEmailClickInfo.updatedAt,leadCategory,leadSegment,mercuryId,conversionPage,leadSource,applicantInitialLoginInfo.userAgentInfo.device,applicantInitialLoginInfo.userAgentInfo.platform,applicantInitialLoginInfo.userAgentInfo.browser,leadOriginatingPage,pluginName,pluginPageSlug,enquiryId,lcr.submitted,brokerName,ffSent,submitted,lcr.settled,broker,broker.mercuryId
642296de7a60d7194c6376a6,6386ed053e64e6000fbfbdf9,Fact Find Sent,2023-03-28T07:34:27.830Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,Fact Find Sent,Fact Find Sent,,,,,,,,,,,,,,2023-03-28T07:27:26.569Z,2023-03-28T07:34:27.830Z,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,,maryJane@spiderman.com,Mary Jane,2022-11-30T05:41:25.129Z,2023-03-28T07:34:31.317Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16f54576-cabd-4187-bf25-d617d4b3a100,,,,,,,,,,,,,,,,
642535d6add4a25d95a33f54,62f080e98cfe040012d06693,Fact Find Sent,2023-03-30T07:10:11.305Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-03-30T07:10:11.305Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Jenish Manandhar,,sanish.n+123@homeloanexperts.com.au,,703e2edf-5d8c-402d-be76-a1743e1fcfd6,,500000,automatedtest157@re-gister.com,Automated Mid34 Test157,2022-08-08T03:20:09.109Z,2023-03-30T07:10:17.127Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c958dbce-cb4f-40c6-b9be-10abb2d892c0,,,,,,,,,,,,,,,,
6425361aadd4a25d95a34637,6335564ac7ce9e0009cfcd54,Fact Find Sent,2023-04-05T04:44:11.956Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,Fact Find Sent,Fact Find Sent,,,,,,,,,,,,,,2023-03-30T07:11:21.986Z,2023-04-05T04:44:11.956Z,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,Sheng Ye,,bikash.s@homeloanexperts.com.au,,beaa7621-8fa7-49b2-a5f8-0a0819d5f2f1,0f762c28-6330-11df-a645-4df8f5e18a0c,200000,harkheyhletest@mailinator.com,Usman HLETest,2022-09-29T08:24:42.263Z,2023-04-05T04:44:12.996Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-19T09:21:06.190Z,,,,,,,ced77412-ee49-41c5-9d3c-9f3c663b6387,,Other,,,,,,,,,,,,,,
642bce2d028f78d7d68d1fd5,636b35421e1679000f2e84eb,Fact Find Sent,2023-04-04T07:13:46.754Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-04-04T07:13:46.754Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,180000,rmbfsyqcqubw@jmetertest.com,test test,2022-11-09T05:06:10.753Z,2023-04-04T07:13:50.028Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39e5f0e3-3a64-4d86-a9a9-c54c3b06e401,,,,,,,,,,,,,,,,
642cfc70028f78d7d6a84fb0,642ba0989742441026b31478,Fact Find Sent,2023-04-05T04:43:25.627Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-04-05T04:43:25.627Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Pratik Tuladhar,,pratik.t@homeloanexperts.com.au,,4ca5b444-d994-475b-887d-b065b055677a,,0,cypher.antolin@findours.com,Test1 Test1,2023-04-04T03:59:20.958Z,2023-04-05T04:43:29.337Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6433b60b03e90d96662a7324,63f884dbd4d7650008a8d1c9,Fact Find Sent,2023-04-10T07:08:56.403Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,IS - Lead No answer,,,,,,,,,,,,,,,2023-04-09T07:08:56.403Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Pratik Tuladhar,,pratik.t@homeloanexperts.com.au,,4ca5b444-d994-475b-887d-b065b055677a,,300000,test@test.com,test1 test1,2023-02-24T09:35:23.520Z,2023-04-10T07:08:59.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-19T09:21:06.190Z,,,,,,,,,,,,,,,,,,,,,,,
6435297003e90d96664c9bbd,63a1750e12b60c0008c1ad91,Fact Find Sent,2023-04-11T09:34:13.493Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,Fact Find Sent,Fact Find Sent,,,,,,,,,,,,,,2023-04-11T09:33:34.151Z,2023-04-11T09:34:13.493Z,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,550000,anshu.s@homeloanexperts.com.au,Test Address,2022-12-20T08:40:46.586Z,2023-04-11T09:34:14.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33597586-0ad5-4a9e-8415-ca0d6119555c,,,,,,,,,,,,,,,,
64548ae25e06900984451495,64548a6f613e780008f6a16d,Fact Find Sent,2023-05-05T04:49:35.326Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-05-05T04:49:35.326Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Madhav Gautam,,madhav.g@homeloanexperts.com.au,,f49d0918-2c44-430a-a984-c0a83891d969,,,moiz.isen@fullangle.org,dipendra timalsina,2023-05-05T04:47:43.076Z,2023-05-05T04:49:38.673Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desktop,Windows,Chrome,,,,,,,,,,,
645dd13205da843c0e3174af,645dd0930304730008f14fc4,Fact Find Sent,2023-05-12T05:41:29.243Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,Lead,Cancelled,Fact Find Sent,Duplicate Lead,,,,,,,,,,,,2024-02-12T05:39:59.502Z,2023-05-12T05:41:29.243+00:00,2023-05-12T05:41:29.243Z,2019-03-02T09:25:04.503Z,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,Sheng Ye,,bikash.s@homeloanexperts.com.au,,beaa7621-8fa7-49b2-a5f8-0a0819d5f2f1,,,zendahletest@mailinator.com,Zenda HLETest,2023-05-12T05:37:23.046Z,2023-05-12T05:41:30.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6461b25d05da843c0e86dc8b,6446533c325bc30008502698,Fact Find Sent,2023-05-15T04:17:30.706Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-05-15T04:17:30.706Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,700000,anshu.s@homeloanexperts.com.au,Test disable,2023-04-24T10:00:28.798Z,2023-04-15T04:17:34.382Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desktop,Windows,Chrome,,,,,,,desktop,Windows,Chrome,,,,,,,,,,,
64785382a7e7099309f8ead5,647853617cf561000823d63d,Fact Find Sent,2023-06-01T08:14:55.597Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-06-01T08:14:55.597Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Jenish Manandhar,,madhav.g@homeloanexperts.com.au,,703e2edf-5d8c-402d-be76-a1743e1fcfd6,37c32898-d97a-11e2-80fd-00155d0a3619,,test@gmail.com,Testing hle test,2023-06-01T08:14:25.962Z,2023-06-01T08:14:59.301Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HLE Real Estate Agent (Nepal Introduced),,,,,,,,,,,,,,
647854caa7e7099309f90b63,6478533b8910100008f4d98f,Credit Guide Accepted By Primary Applicant,2023-06-01T08:23:17.317Z,,,2023-06-01T08:23:19.094Z,,,,,,,,,Fact Find Sent,Fact Find Received,,,,,,,,,,,,,Fact Find Sent,Fact Find Received,Credit Guide Accepted By Primary Applicant,,,,,,,,,,,,,2023-06-01T08:20:26.357Z,2023-06-01T08:22:57.541Z,2023-06-01T08:23:17.317Z,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desktop,desktop,,,,,,,,,Linux,Linux,,,,,,,,,Chrome,Chrome,,,,,,,,,desktop,Linux,Chrome,,,,,,,,,,,desktop,Linux,Chrome,,,,,,,,,,,
648bd04fd8be84314deaf205,648a7df19757bc00088c6e2b,Fact Find Received,2023-06-16T03:01:27.958Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,Fact Find Sent,Fact Find Received,,,,,,,,,,,,,,2023-06-16T03:00:28.115Z,2023-06-16T03:01:27.958Z,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,700000,anshu.s@homeloanexperts.com.au,Test Hle,2023-06-15T02:56:49.665Z,2023-06-16T03:00:31.975Z,desktop,,,,,,,,,,Windows,,,,,,,,,,Edge,,,,,,,,,,desktop,Windows,Edge,2024-06-19T09:21:06.190Z,,,,,,,,,,,,,,,,,,,,,,,
64912a40d8be84314d649fc9,6491281ee637bd0008d8ee60,Credit Guide Accepted By Primary Applicant,2023-07-12T04:13:58.188Z,,,2023-07-12T04:13:59.424Z,,,,,,,,,Fact Find Sent,Fact Find Sent,Fact Find Received,,,,,,,,,,,,Fact Find Sent,Fact Find Sent,Fact Find Received,Credit Guide Accepted By Primary Applicant,,,,,,,,,,,,2023-06-20T04:25:33.482Z,2023-07-12T04:11:54.505Z,2023-07-12T04:13:22.637Z,2023-07-12T04:13:58.188Z,,,,,,,,,,,,0,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desktop,desktop,,,,,,,,,Linux,Linux,,,,,,,,,Chrome,Chrome,,,,,,,,desktop,Linux,Chrome,,,,,,,,,,,desktop,Linux,Chrome,,,,,,,,,,,
64916b15d8be84314d6b417a,64882942160cf40008f91fdb,Credit Guide Accepted By Primary Applicant,2023-06-20T09:05:30.530Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,Fact Find Sent,Fact Find Received,,,,,,,,,,,,,Fact Find Sent,Fact Find Received,Credit Guide Accepted By Primary Applicant,,,,,,,,,,,,,2023-06-20T09:02:10.068Z,2023-06-20T09:05:05.015Z,2023-06-20T09:05:30.530Z,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,2000000,sameer.bagale@homeloanexperts.com.au,Sameer Bagale,2023-06-13T08:30:58.472Z,2023-06-20T09:02:13.855Z,desktop,desktop,,,,,,,,,Windows,Windows,,,,,,,,,Chrome,Chrome,,,,,,,,,desktop,Windows,Chrome,2024-06-19T09:21:06.190Z,,,,,,,,,,desktop,Windows,Chrome,,,,,,,,,,,
64954639d8be84314dc4cf50,64952e945d635e000812b621,Fact Find Sent,2023-06-23T07:13:58.107Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-06-23T07:13:58.107Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,QA Test,https://lh3.googleusercontent.com/a/AItbvmkytWjYe84gRy2SJK2nzRthc-qG4wHf3qDdLiDd=s96-c,qatest@homeloanexperts.com.au,0414 540 259,c77e6087-2f56-44cb-abb2-69d63c1b234e,,40000,tsushan8222@gmail.com,smarika HLETest,2023-06-23T05:33:08.897Z,2021-06-23T05:33:08.897Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website - Complete,,,,non-resident-mortgages/foreign-income-home-loan,HLE Enquire Online Extended V2,,373370,,,,,,,
6495477fd8be84314dc4ed4d,649528d0d6a5a000082f8ee1,Fact Find Sent,2023-06-23T07:19:27.232Z,,,2024-06-04T10:17:00.082Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-06-23T07:19:27.232Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Sandesh Narayan Shrestha,,developers@homeloanexperts.com.au,02 9058 3767,,,,sushan@sushantiwari.com.np,Bikash Test,2023-06-23T05:08:32.235Z,2023-06-22T07:19:28.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non_resident,,,Website - Complete,,,,non-resident-mortgages/foreign-investment-lpnew,HLE Enquire Online Extended V2,,373367,,,,,,,
64993fc6d8be84314d1deb91,630ef2ec514c7f001173a8f7,Fact Find Sent,2023-06-26T07:35:31.489Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-06-26T07:35:31.489Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Jenish Manandhar,,sanish.n+123@homeloanexperts.com.au,,703e2edf-5d8c-402d-be76-a1743e1fcfd6,,941430.7,praveen.s@homeloanexperts.com.au,Automated Mid7105 Test929579,2022-08-31T05:34:36.995Z,2023-06-26T07:35:35.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-19T09:21:06.191Z,,,,,,,98414ef9-ed21-45a0-aab1-47ab5eda11d5,,,desktop,Windows,Chrome,,,,,,,,,,,
649940edd8be84314d1e0e8a,63857fa389f51d000fa316af,Fact Find Received,2023-06-26T07:41:34.081Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Received,,,,,,,,,,,,,,,2023-06-26T07:41:34.081Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Sanish Nhemhafuki,,sanish.n@homeloanexperts.com.au,,f9bd63d1-d2a8-4fc6-b7ee-dcb6f395d4c2,,400000,praveen.s@homeloanexperts.com.au,Ptadip Raut,2022-11-29T03:42:27.140Z,2023-01-06T07:25:14.817Z,,,,,,,,desktop,,,,,,,,,,Windows,,,,,,,,,,Chrome,,,desktop,Windows,Chrome,2024-06-19T09:21:06.191Z,,,,,,,2362bb36-262e-4404-b747-3443edf28b0e,,,desktop,Windows,Chrome,,,,,,,,,,,
649bb4cdd8be84314d57a17e,649bb2fb5109040007c2b1c4,Credit Guide Accepted By Primary Applicant,2023-06-28T04:23:57.845Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,Fact Find Sent,Fact Find Received,,,,,,,,,,,,,Fact Find Sent,Fact Find Received,Credit Guide Accepted By Primary Applicant,,,,,,,,,,,,,2023-06-28T04:19:22.018Z,2023-06-28T04:23:39.666Z,2023-06-28T04:23:57.845Z,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,700000,anshu.s@homeloanexperts.com.au,Test Serviceability,2023-06-28T04:11:39.337Z,2023-06-28T04:19:25.357Z,desktop,desktop,,,,,,,,,Windows,Windows,,,,,,,,,Edge,Edge,,,,,,,,,desktop,Windows,Edge,2024-06-19T09:21:06.191Z,,,,,,,,,,desktop,Windows,Edge,,,,,,,,,,,
649bb8ead8be84314d581083,649bb89c0e5fd20008034c18,Fact Find Sent,2023-06-28T04:36:55.617Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-06-28T04:36:55.617Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,700000,anshu.s@homeloanexperts.com.au,Test hLE,2023-06-28T04:35:40.248Z,2023-06-28T04:36:58.831Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-19T09:21:06.191Z,,,,,,,,,,,,,,,,,,,,,,,
649bbd55d8be84314d58888d,649bbc16de10540008067f68,Credit Guide Accepted By Primary Applicant,2023-06-28T04:58:58.584Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,Fact Find Sent,Fact Find Received,,,,,,,,,,,,,Fact Find Sent,Fact Find Received,Credit Guide Accepted By Primary Applicant,,,,,,,,,,,,,2023-06-28T04:55:46.284Z,2023-06-28T04:58:39.562Z,2023-06-28T04:58:58.584Z,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,500000000,anshu.s@homeloanexperts.com.au,Test Regression,2023-06-28T04:50:30.387Z,2023-06-28T04:55:49.379Z,desktop,desktop,,,,,,,,,Windows,Windows,,,,,,,,,Edge,Edge,,,,,,,,,desktop,Windows,Edge,2024-06-19T09:21:06.192Z,,,,,,,,,,desktop,Windows,Edge,,,,,,,,,,,
649d068ad8be84314d76fe9e,649d03a61e071f00081a11a4,Fact Find Sent,2023-06-29T04:20:23.368Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-06-29T04:20:23.368Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,6ff1e19a-e52c-11e2-8838-00155d0a3619,40000,smarika.t@homeloanexperts.com.au,fourcorner test,2023-06-29T04:08:06.895Z,2023-06-29T04:20:26.629Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-19T09:21:06.192Z,,,,,,,,,Phone Enquiry,,,,,,,,,,,,,,
649e454dd8be84314d93a942,649e44424db061000861b40f,Fact Find Sent,2023-06-30T04:19:02.379Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,Fact Find Sent,Fact Find Sent,,,,,,,,,,,,,,2023-06-30T03:00:26.155Z,2023-06-30T04:19:02.379Z,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,ed891d87-4294-11e3-8721-00155d0a3619,40000,smarika.t@homeloanexperts.com.au,4corner testone,2023-06-30T02:56:02.661Z,2023-06-30T04:19:05.520Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-19T09:21:06.192Z,,,,,,,,,Live Chat - Support,,,,,,,,,,,,,,
64a24b79d8be84314ded2d73,64a24ae8803d2a0008a59c82,Fact Find Sent,2023-07-03T04:15:49.882Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-07-03T04:15:49.882Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,40000,smarika.t@homeloanexperts.com.au,liability test test,2023-07-03T04:13:28.403Z,2023-07-03T04:15:52.968Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-19T09:21:06.192Z,,,,,,,,,,,,,,,,,,,,,,,
64a63b71d8be84314d45d216,64a63973973e6300084aeb96,Fact Find Sent,2023-07-06T04:03:37.543Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,Fact Find Sent,Fact Find Sent,,,,,,,,,,,,,,2023-07-06T03:56:30.304Z,2023-07-06T04:03:37.543Z,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,1231231,smarika.t@homeloanexperts.com.au,Smarikafourcorner hletest,2023-07-06T03:48:03.228Z,2023-07-06T04:03:40.694Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-19T09:21:06.192Z,,,,,,,bab4c5f6-8b25-4cdb-86b1-71df9e44e87a,,,,,,,,,,,,,,,,
64acd704d8be84314ddb4de2,64accfa54555a9000819f763,Fact Find Sent,2023-07-11T04:13:53.309Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-07-11T04:13:53.309Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,,salinafffrequency@mailinator.com,salina Maharjan frequency_test,2023-07-11T03:42:29.074Z,2023-07-11T04:13:56.520Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-19T09:21:06.192Z,,,,,,,,,,,,,,,,,,,,,,,
64acd835d8be84314ddb6be7,64acd787e9c9d90008d76214,Fact Find Sent,2023-07-11T04:19:01.631Z,,,2024-04-24T05:42:30.311Z,,,,,,,,,,,,,,,,,,,,,,,Fact Find Sent,,,,,,,,,,,,,,,2023-07-11T04:19:01.631Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,c77e6087-2f56-44cb-abb2-69d63c1b234e,,,salinafrequency@mailinator.com,frequency test salina,2023-07-11T04:16:07.594Z,2023-07-11T04:19:03.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-19T09:21:06.193Z,,,,,,,,,,,,,,,,,,,,,,,
